Interné èíslo;Kat. èíslo rodièa;Kat. èíslo;EAN kód;Vidite¾nı;Vırobca;Názov tovaru;Hlavna kategória;Krátky popis;Dlhı popis;Bená cena;Stará cena;Bená cena bez DPH;Stará cena bez DPH;DPH;Poèet kusov;Váha;Dodacia doba;Min. obj. mnostvo;Body navyše;Obrázky;Popisy k obrázkom 1;Popisy k obrázkom 2;Popisy k obrázkom 3;Popisy k obrázkom 4;Popisy k obrázkom 5;Popisy k obrázkom 6;Popisy k obrázkom 7;Popisy k obrázkom 8;Popisy k obrázkom 9;Súvisiace tovary;Súbory na stiahnutie;SEO titulka;SEO popis;SEO k¾úèové slová;Odporúèanı;Akcia;Vıpredaj;Novinka;Char. Typ navigácie;Char. Poèet farieb displeja;Char. Podporované pamäové karty;Char. Rozlíšenie fotoaparátu;Char. Procesor telefónu;Char. Uhloprieèka displeja;Char. Håbka;Char. Vıška;Char. Štandardné príslušenstvo;Char. Obsiahnuté mapy;Char. Uhloprieèka displeja;Char. Šírka;Char. Hlava;Char. Srdce;Char. Základ
6756127;0;S059002;;1;Stalgast;"Transportnı vozík 100";"Nerezovı nábytok/Transportne vozíky";"
s protišmykovımi bodmi na transportnej ploche
pogumované kolesá
nosnos: 100 kg
Š (mm) 730
H (mm) 490
V (mm) 860
";;118,45;0;96,30081300813009;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4065542.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"transportnı vozík, transportnı regál, gastro zariadenia namestovo, gastro zariadenia, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
6756113;0;S662461;;1;Stalgast;"Transportnı regál na plechy	na peèenie";"Meranie a hygiena/Transportné regále";"
na plechy 600x400 mm
odstup medzi vodiacimi lištami 90 mm
poistnı uzáver proti vypadnutiu nádob
pogumované kolieska s brzdami
svojpomocne montovate¾nı
Kapacita: 16 x plechov na peèenie
Š (mm) 470
H (mm) 620
V (mm) 1735
";;257;0;208,9430894308943;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4065527.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"transportnı vozík, transportnı regál, gastro zariadenia namestovo, gastro zariadenia, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
6756112;0;S662211;;1;Stalgast;"Transportnı regál na GN nádoby GN 2/1";"Meranie a hygiena/Transportné regále";"
odstup medzi vodiacimi lištami 80 mm
poistnı uzáver proti vypadnutiu nádob
pogumované kolieska s brzdami
svojpomocne montovate¾nı
Kapacita: 15 x nádoba GN 2/1
Š (mm) 590
H (mm) 670
V (mm) 1735
";;286;0;232,52032520325204;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4065524.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"transportnı vozík, transportnı regál, gastro zariadenia namestovo, gastro zariadenia, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
6756102;0;S662111;;1;Stalgast;"Transportnı regál na GN nádoby GN 1/1";"Meranie a hygiena/Transportné regále";"
odstup medzi vodiacimi lištami 80 mm
poistnı uzáver proti vypadnutiu nádob
pogumované kolieska s brzdami
svojpomocne montovate¾nı
Kapacita: 15 x nádoba GN 1/1
Š (mm) 380
H (mm) 550
V (mm) 1735
";;196;0;159,34959349593495;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4065516.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"transportnı vozík, transportnı regál, gastro zariadenia namestovo, gastro zariadenia, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
6756098;0;S661030;;1;Stalgast;"Trojpolicovı transportnı vozík";"Nerezovı nábytok/Transportne vozíky";"
vzdialenos medzi policami 250 mm
maximálne záa: do 145 kg
pogumované kolieska s brzdami
svojpomocne montovate¾nı
Š (mm) 860
H (mm) 540
V (mm) 920
";;174,8;0;142,1138211382114;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4065515.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"transportnı vozík, transportnı regál, gastro zariadenia namestovo, gastro zariadenia, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
6756090;0;S661020;;1;Stalgast;"Dvojpolicovı transportnı vozík";"Nerezovı nábytok/Transportne vozíky";"
vzdialenos medzi policami 565 mm
maximálne záa: do 110 kg
pogumované kolieska s brzdami
svojpomocne montovate¾nı
Š (mm) 860
H (mm) 540 
V (mm) 920
";;145,14;0;118;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4065511.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"transportnı vozík, transportnı regál, gastro zariadenia namestovo, gastro zariadenia, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
6756044;0;H264300;;1;HENDI;"Salamander MAXI";"Stolové zariadenia/Toastery a salamandre";"
ideálne na grilovanie, zapeèenie alebo ohrievanie
s 15 min. èasovaèom
regulovate¾ná teplota od 50 do 250°C
konštrukcia z nerezu
ohrevné teleso umiestnené hore
rošt polohovate¾nı do 4 polôh
s vyberate¾nou nádobkou na zachytávanie mastnoty a omrviniek
Rozmery Š x H x V (mm) 800x450x470
Rozmery vnútorné ŠxHxV (mm) 630x420x310
Vıkon (kW) 3,6
Prípojka (V) 230
";;555,96;0;452;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4065433.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"salamander, salamander maxi, gastro technika, gastro zariadenia, gastro vybavenie, gastro zariadenia namestovo";0;0;0;0;;;;;;;;;;;;;;;
6726812;0;S742021;;1;Stalgast;"Kontaktnı gril DOUBLE";"Stolové zariadenia/Grily/Elektrické a kontaktné grily";"
ryhované liatinové platne
vyrobené z nerezu CNS 18/10
istiè zabraòujúci prehriatiu
vanièka na tuk a zvyšky po grilovaní
odporúèame dokúpi kefku na èistenie G560905 
Rozmery Š x H x V (mm) 610 x 390 x 195
Teplota (°C) 50÷300
Vıkon (kW) 2 x 1,8
Prípojka (V) 230
dostupné aj s nelepivım povrchom
dostupné ja so „stoperom” vo vıške 24 mm, ktorı zabraòuje stlaèeniu vrchnej platne
";;367,77;0;299;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025815.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"grilovacia platòa, kontaktnı gril, stolová grilovacia platòa, gastro vybevenie, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
6726810;0;S742031;;1;Stalgast;"Kontaktnı gril PANINI";"Stolové zariadenia/Grily/Elektrické a kontaktné grily";"
ryhované liatinové platne
vyrobené z nerezu CNS 18/10
istiè zabraòujúci prehriatiu
vanièka na tuk a zvyšky po grilovaní
odporúèame dokúpi kefku na èistenie G560905 
Rozmery Š x H x V (mm) 390 x 390 x 195
Teplota (°C) 50÷300
Vıkon (kW) 2,2
Prípojka (V) 230
dostupné aj s hladkou dolnou platòou
dostupné aj s nelepivım povrchom
dostupné ja so „stoperom” vo vıške 24 mm, ktorı zabraòuje stlaèeniu vrchnej platne
";;244,77;0;199;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025805.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"grilovacia platòa, kontaktnı gril, stolová grilovacia platòa, gastro vybevenie, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
6726805;0;S742011;;1;Stalgast;"Kontaktnı gril MINI";"Stolové zariadenia/Grily/Elektrické a kontaktné grily";"
ryhované liatinové platne
vyrobené z nerezu CNS 18/10
istiè zabraòujúci prehriatiu
vanièka na tuk a zvyšky po grilovaní
odporúèame dokúpi kefku na èistenie G560905 
Rozmery Š x H x V (mm) 300 x 390 x 195
Teplota (°C) 50÷300
Vıkon (kW) 1,8
Prípojka (V) 230
dostupné aj s hladkou dolnou platòou
dostupné aj s nelepivım povrchom
dostupné ja so „stoperom” vo vıške 24 mm, ktorı zabraòuje stlaèeniu vrchnej platne
";;207,87;0;169;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025803.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"grilovacia platòa, kontaktnı gril, stolová grilovacia platòa, gastro vybevenie, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
6726659;0;S741203;;1;Stalgast;"Bain-Marie 200, s ventilom";"Stolové zariadenia/Bain-marie";"
z nerezu
håbka vane 200 mm
pre GN1/1 alebo kombináciu menších gastronádob
rozsah termoregulácie: 0 - 90°C
cena je uvedená bez gastronádoby!
Rozmery Š x H x V (mm) 340 x 570 x 242
Håbka (mm) 150  
S ventilom: áno
Teplota (°C) 0÷90
Vıkon (kW) 1,2
Prípojka (V) 230
Váha (kg) 7,5
";;205,41;0;167;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025677.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"bain-marie, bain marie, vodnı kúpe¾, gastro technika, gastro vybavenie namestovo, gastro zariadenia namestovo";0;0;0;0;;;;;;;;;;;;;;;
6726651;0;S741153;;1;Stalgast;"Bain-Marie 150, s ventilom";"Stolové zariadenia/Bain-marie";"
z nerezu
håbka vane 150 mm
pre GN1/1 alebo kombináciu menších gastronádob
rozsah termoregulácie: 0 - 90°C
cena je uvedená bez gastronádoby!
Rozmery Š x H x V (mm) 340 x 570 x 242
Håbka (mm) 150  
S ventilom: áno
Teplota (°C) 0÷90
Vıkon (kW) 1,2
Prípojka (V) 230
Váha (kg) 7,5
";;186,96;0;152;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025676.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"bain-marie, bain marie, vodnı kúpe¾, gastro technika, gastro vybavenie namestovo, gastro zariadenia namestovo";0;0;0;0;;;;;;;;;;;;;;;
6726642;0;S741152;;0;Stalgast;"Bain-Marie 150";"Stolové zariadenia/Bain-marie";"
z nerezu
håbka vane 150 mm
pre GN1/1 alebo kombináciu menších gastronádob
rozsah termoregulácie: 0 - 90°C
cena je uvedená bez gastronádoby!
Rozmery Š x H x V (mm) 340 x 570 x 242
Håbka (mm) 150  
S ventilom: nie
Teplota (°C) 0÷90
Vıkon (kW) 1,2
Prípojka (V) 230
Váha (kg) 7,5
";;144,33;0;117,34146341463416;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025660.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"bain-marie, bain marie, vodnı kúpe¾, gastro technika, gastro vybavenie namestovo, gastro zariadenia namestovo";0;0;0;0;;;;;;;;;;;;;;;
6726517;0;H265000;;1;HENDI;"Ohrievaè párkov";"Stolové zariadenia/Hot dog";"
k ohrievaniu párkov
konštrukcia z nerezu
regulovate¾ná teplota
sklenená nádoba
Rozmery Š x H x V (mm) 240x300x385
Vıkon (W) 450
Prípojka (V) 230
";;262,9125;0;213,75;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025614.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"hotdog, roller gril, grill, hot-dogovaè,gastro zariadenie námestovo, gastro zariadenia, gastro technika";0;0;0;0;;;;;;;;;;;;;;;
6726502;0;H265017;;0;HENDI;"Ohrievaè rokov 3S";"Stolové zariadenia/Hot dog";"
k ohrievaniu a opeèeniu rokov
konštrukcia z nerezu
s tromi hrotmi
Rozmery Š x H x V (mm) 240x300x365
Vıkon (W) 120
Prípojka (V) 230
";;244,77;0;199;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025592.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"hotdog, roller gril, grill, hot-dogovaè,gastro zariadenie námestovo, gastro zariadenia, gastro technika";0;0;0;0;;;;;;;;;;;;;;;
6726499;0;S750086;;0;Stalgast;"HOT-DOG Roller 11";"Stolové zariadenia/Hot dog";"
ideálne k ohrievaniu rokov
valèeky dostupné aj s teflónovım povrchom
konštrukcia z nerezu
s nádobkou na zachytávanie mastnoty
Rozmery Š x H x V (mm) 550x485x225
Valèeky 11
Vıkon (W) 1400
Prípojka (V) 230
";;520,06;0;422,81300813008124;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025583.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"hotdog, roller gril, grill, hot-dogovaè,gastro zariadenie námestovo, gastro zariadenia, gastro technika";0;0;0;0;;;;;;;;;;;;;;;
6726495;0;S750082;;0;Stalgast;"HOT-DOG Roller 7";"Stolové zariadenia/Hot dog";"
ideálne k ohrievaniu rokov
valèeky dostupné aj s teflónovım povrchom
konštrukcia z nerezu
s nádobkou na zachytávanie mastnoty
Rozmery Š x H x V (mm) 550x365x225
Valèeky 7
Vıkon (W) 900
Prípojka (V) 230
";;440,14;0;357,8373983739837;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025579.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"hotdog, roller gril, grill, hot-dogovaè,gastro zariadenie námestovo, gastro zariadenia, gastro technika";0;0;0;0;;;;;;;;;;;;;;;
6726482;0;S750084;;0;Stalgast;"HOT-DOG Roller 5";"Stolové zariadenia/Hot dog";"
ideálne k ohrievaniu rokov
valèeky dostupné aj s teflónovım povrchom
konštrukcia z nerezu
s nádobkou na zachytávanie mastnoty
Rozmery Š x H x V (mm) 550x250x225
Valèeky 5
Vıkon (W) 650
Prípojka (V) 230
";;329,21;0;267,650406504065;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025562.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"hotdog, roller gril, grill, hot-dogovaè,gastro zariadenie námestovo, gastro zariadenia, gastro technika";0;0;0;0;;;;;;;;;;;;;;;
6726449;0;S772324;;1;Stalgast;"Waflovaè PROFI";"Stolové zariadenia/Wafle, gofry a palacinky";"
konštrukcia z nerezu
forma zo zliatinovej ocele
rozsah termoregulácie: 0 ÷ 200°C
poistnı termostat 
Rozmery Š x H x V (mm) 275x420x275
Hmotnost (kg) 20
Vıkon (kW) 1,9
Prípojka (V) 230
nelepivı povrch
";;409,59;0;333;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025498.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"vaflovaè, waflovaè, gofry, palacinkovaè, palacinky, gastro technika, gastro vybavenie, gastro zariadenie";0;0;0;0;;;;;;;;;;;;;;;
6726445;0;S772323;;1;Stalgast;"Waflovaè ECO";"Stolové zariadenia/Wafle, gofry a palacinky";"
konštrukcia z nerezu
forma zo zliatinovej ocele
rozsah termoregulácie: 0 ÷ 200°C
poistnı termostat 
Rozmery Š x H x V (mm) 275x420x275
Hmotnost (kg) 20
Vıkon (kW) 1,9
Prípojka (V) 230
";;330,87;0;269;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025487.jpg;;;;;;;;;;;;"[category_name] |GastroPro.sk|";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"vaflovaè, waflovaè, gofry, palacinkovaè, palacinky, gastro technika, gastro vybavenie, gastro zariadenie";0;0;0;0;;;;;;;;;;;;;;;
6726439;0;S746089;;0;Stalgast;"Elektrická fritéza 2x8 L s vıpustnım ventilom";"Stolové zariadenia/Elektrické fritézy";"
vyberate¾ná fritovacia nádoba umoòuje pohodlné èistenie
odnímate¾né vyhrievacie teleso
rozsah termoregulácie: 60 ÷ 190°C
poistnı termostat chladná zóna pod špirálami
vıkon 2 x 3200 W - 8 kg/h
odnímate¾né vyhrievacie teleso
rozsah termoregulácie: 60 ÷ 190°C
poistnı termostat
chladná zóna pod špirálami
Rozmery Š x H x V (mm) 540x465x410
Rozmery koša Š x H (mm) 2 x 195x255x185
Vıkon (kW) 2 x 3,2
Objem (L) 2 x 8
Prípojka (V) 230
";;475,93;0;386,9349593495935;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025455.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"elektrická fritéza, gastro zariadenia, gastro zariadenie, gastro vybavenie, gastro technika, gastro zariadenia namestovo";0;0;0;0;;;;;;;;;;;;;;;
6726437;0;S746088;;0;Stalgast;"Elektrická fritéza 8 L s vıpustnım ventilom";"Stolové zariadenia/Elektrické fritézy";"
vyberate¾ná fritovacia nádoba umoòuje pohodlné èistenie
odnímate¾né vyhrievacie teleso
rozsah termoregulácie: 60 ÷ 190°C
poistnı termostat chladná zóna pod špirálami
vıkon 3200 W - 8 kg/h
odnímate¾né vyhrievacie teleso
rozsah termoregulácie: 60 ÷ 190°C
poistnı termostat
chladná zóna pod špirálami
Rozmery Š x H x V (mm) 270x465x410
Rozmery koša Š x H (mm) 195x255x185
Vıkon (kW) 3,2
Objem (L) 8
Prípojka (V) 230
";;262,42;0;213,34959349593498;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4025452.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"elektrická fritéza, gastro zariadenia, gastro zariadenie, gastro vybavenie, gastro technika, gastro zariadenia namestovo";0;0;0;0;;;;;;;;;;;;;;;
